order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
732,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$733/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$733/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-732,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n732,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
733,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$734/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$734/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-733,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n733,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
734,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$735/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$735/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-734,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n734,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
735,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$736/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$736/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-735,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n735,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
736,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$737/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$737/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-736,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n736,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
737,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$738/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$738/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-737,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n737,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
738,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$739/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$739/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-738,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n738,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
739,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$740/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$740/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-739,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n739,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
740,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$741/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$741/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-740,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n740,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
741,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$742/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$742/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-741,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n741,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
742,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$743/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$743/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-742,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n742,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
743,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$744/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$744/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-743,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n743,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
744,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$745/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$745/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-744,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n744,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
745,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$746/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$746/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-745,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n745,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
746,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$747/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$747/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-746,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n746,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
747,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$748/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$748/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-747,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n747,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
748,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$749/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$749/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-748,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n748,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
749,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$750/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$750/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-749,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n749,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
750,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$751/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$751/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-750,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n750,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
751,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$752/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$752/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-751,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n751,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
752,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$753/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$753/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-752,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n752,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
753,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$754/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$754/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-753,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n753,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
754,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$755/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$755/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-754,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n754,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
755,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$756/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$756/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-755,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n755,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
756,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$757/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$757/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-756,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n756,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
757,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$758/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$758/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-757,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n757,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
758,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$759/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$759/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-758,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n758,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
759,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$760/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$760/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-759,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n759,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
760,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$761/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$761/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-760,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n760,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
761,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$762/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$762/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-761,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n761,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
762,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$763/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$763/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-762,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n762,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
763,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$764/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$764/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-763,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n763,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
764,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$765/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$765/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-764,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n764,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
765,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$766/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$766/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-765,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n765,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
766,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$767/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$767/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-766,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n766,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
767,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$768/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$768/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-767,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n767,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
768,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$769/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$769/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-768,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n768,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
769,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$770/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$770/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-769,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n769,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
770,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$771/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$771/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-770,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n770,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
771,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$772/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$772/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-771,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n771,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
772,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$773/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$773/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-772,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n772,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
773,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$774/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$774/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-773,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n773,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
774,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$775/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$775/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-774,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n774,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
775,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$776/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$776/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-775,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n775,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
776,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$777/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$777/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-776,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n776,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
777,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$778/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$778/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-777,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n777,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
778,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$779/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$779/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-778,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n778,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
779,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$780/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$780/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-779,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n779,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
780,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$781/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$781/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-780,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n780,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
781,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$782/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$782/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-781,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n781,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
782,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$783/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$783/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-782,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n782,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
783,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$784/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$784/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-783,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n783,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
784,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$785/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$785/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-784,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n784,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
785,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$786/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$786/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-785,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n785,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
786,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$787/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$787/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-786,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n786,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
787,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$788/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$788/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-787,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n787,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
788,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$789/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$789/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-788,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n788,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
789,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$790/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$790/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-789,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n789,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
790,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$791/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$791/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-790,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n790,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
791,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$792/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$792/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-791,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n791,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
792,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$793/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$793/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-792,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n792,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
793,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$794/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$794/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-793,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n793,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
